ConsumptionID,Timestamp,EnergyTypeID,LocationID,DeviceID,WeatherID,EnergyConsumed,Cost,PeakHourFlag,Season
736,2022-01-31 15:00:00,1,4,9,736,1.94,11.28,False,Monsoon
737,2022-01-31 16:00:00,3,1,11,737,19.86,13.23,False,Winter
738,2022-01-31 17:00:00,2,1,44,738,8.45,11.0,False,Autumn
739,2022-01-31 18:00:00,2,1,41,739,6.1,61.36,True,Winter
740,2022-01-31 19:00:00,4,2,52,740,11.38,20.45,True,Monsoon
741,2022-01-31 20:00:00,3,1,99,741,6.43,25.89,True,Summer
742,2022-01-31 21:00:00,3,6,22,742,2.19,18.18,True,Winter
743,2022-01-31 22:00:00,2,6,56,743,0.53,95.83,True,Winter
744,2022-01-31 23:00:00,3,5,8,744,9.27,85.61,True,Summer
745,2022-02-01 00:00:00,4,3,51,745,16.82,23.82,False,Summer
746,2022-02-01 01:00:00,4,4,98,746,11.66,33.43,False,Autumn
747,2022-02-01 02:00:00,4,6,5,747,19.98,21.78,False,Summer
748,2022-02-01 03:00:00,3,4,85,748,6.09,49.7,False,Summer
749,2022-02-01 04:00:00,3,6,83,749,5.97,2.94,False,Monsoon
750,2022-02-01 05:00:00,4,2,20,750,3.62,67.47,False,Autumn
751,2022-02-01 06:00:00,1,2,74,751,3.7,52.79,True,Summer
752,2022-02-01 07:00:00,2,2,8,752,6.06,89.97,True,Autumn
753,2022-02-01 08:00:00,1,6,81,753,15.96,17.27,True,Summer
754,2022-02-01 09:00:00,3,3,92,754,18.16,80.61,True,Autumn
755,2022-02-01 10:00:00,2,5,85,755,19.51,79.4,True,Monsoon
756,2022-02-01 11:00:00,2,4,67,756,5.03,13.59,True,Summer
757,2022-02-01 12:00:00,3,4,38,757,17.69,40.46,False,Summer
758,2022-02-01 13:00:00,1,2,54,758,6.9,17.85,False,Winter
759,2022-02-01 14:00:00,1,2,52,759,2.7,26.22,False,Summer
760,2022-02-01 15:00:00,1,5,88,760,17.47,27.06,False,Winter
761,2022-02-01 16:00:00,1,6,90,761,12.9,56.07,False,Autumn
762,2022-02-01 17:00:00,4,1,71,762,3.71,41.73,False,Winter
763,2022-02-01 18:00:00,2,5,39,763,8.88,94.83,True,Autumn
764,2022-02-01 19:00:00,1,2,93,764,6.1,13.51,True,Summer
765,2022-02-01 20:00:00,3,6,96,765,14.87,97.4,True,Summer
766,2022-02-01 21:00:00,4,4,41,766,9.34,23.83,True,Winter
767,2022-02-01 22:00:00,2,5,45,767,19.79,77.51,True,Autumn
768,2022-02-01 23:00:00,3,1,2,768,1.57,34.56,True,Monsoon
769,2022-02-02 00:00:00,4,6,36,769,7.42,15.17,False,Autumn
770,2022-02-02 01:00:00,2,3,68,770,9.9,85.93,False,Summer
771,2022-02-02 02:00:00,3,3,79,771,10.31,31.58,False,Monsoon
772,2022-02-02 03:00:00,2,4,19,772,6.66,66.23,False,Autumn
773,2022-02-02 04:00:00,4,1,90,773,14.72,57.08,False,Summer
774,2022-02-02 05:00:00,1,5,52,774,17.56,47.7,False,Monsoon
775,2022-02-02 06:00:00,4,2,58,775,18.81,50.09,True,Summer
776,2022-02-02 07:00:00,3,2,83,776,16.2,73.49,True,Monsoon
777,2022-02-02 08:00:00,1,1,27,777,17.09,9.69,True,Autumn
778,2022-02-02 09:00:00,2,5,70,778,11.24,67.15,True,Autumn
779,2022-02-02 10:00:00,2,1,80,779,16.6,89.69,True,Autumn
780,2022-02-02 11:00:00,2,5,80,780,6.42,6.72,True,Monsoon
781,2022-02-02 12:00:00,4,3,84,781,8.27,14.92,False,Autumn
782,2022-02-02 13:00:00,2,5,57,782,6.68,71.95,False,Monsoon
783,2022-02-02 14:00:00,2,5,90,783,9.61,44.29,False,Winter
784,2022-02-02 15:00:00,2,2,45,784,6.07,40.95,False,Summer
785,2022-02-02 16:00:00,4,4,84,785,19.25,14.56,False,Winter
786,2022-02-02 17:00:00,3,6,52,786,6.6,51.17,False,Monsoon
787,2022-02-02 18:00:00,1,6,100,787,2.41,13.53,True,Autumn
788,2022-02-02 19:00:00,2,2,26,788,10.77,48.19,True,Autumn
789,2022-02-02 20:00:00,4,3,39,789,1.61,76.6,True,Monsoon
790,2022-02-02 21:00:00,2,1,11,790,2.66,26.57,True,Summer
791,2022-02-02 22:00:00,1,2,5,791,4.78,48.6,True,Autumn
792,2022-02-02 23:00:00,3,1,69,792,9.55,99.21,True,Winter
793,2022-02-03 00:00:00,3,2,43,793,8.95,68.98,False,Summer
794,2022-02-03 01:00:00,2,6,50,794,16.09,84.29,False,Autumn
795,2022-02-03 02:00:00,1,4,93,795,14.92,42.07,False,Monsoon
796,2022-02-03 03:00:00,2,4,93,796,8.81,77.02,False,Winter
797,2022-02-03 04:00:00,3,2,95,797,7.01,5.01,False,Monsoon
798,2022-02-03 05:00:00,4,2,17,798,6.67,13.17,False,Autumn
799,2022-02-03 06:00:00,4,6,67,799,15.59,21.1,True,Summer
800,2022-02-03 07:00:00,4,1,70,800,1.52,40.79,True,Autumn
801,2022-02-03 08:00:00,1,1,37,801,0.75,84.73,True,Autumn
802,2022-02-03 09:00:00,1,6,28,802,16.01,35.28,True,Autumn
803,2022-02-03 10:00:00,3,3,12,803,9.8,65.81,True,Summer
804,2022-02-03 11:00:00,1,3,66,804,3.05,71.22,True,Winter
805,2022-02-03 12:00:00,3,2,71,805,5.09,59.03,False,Monsoon
806,2022-02-03 13:00:00,3,4,40,806,18.68,36.37,False,Monsoon
807,2022-02-03 14:00:00,2,3,67,807,17.26,58.13,False,Summer
808,2022-02-03 15:00:00,4,3,44,808,14.34,34.88,False,Autumn
809,2022-02-03 16:00:00,4,5,97,809,9.9,9.3,False,Winter
810,2022-02-03 17:00:00,3,4,82,810,10.65,99.29,False,Monsoon
811,2022-02-03 18:00:00,1,1,21,811,19.52,13.59,True,Monsoon
812,2022-02-03 19:00:00,3,1,3,812,19.33,8.16,True,Monsoon
813,2022-02-03 20:00:00,4,6,4,813,4.7,87.97,True,Autumn
814,2022-02-03 21:00:00,2,1,70,814,16.32,30.88,True,Autumn
815,2022-02-03 22:00:00,4,5,76,815,4.35,65.38,True,Autumn
816,2022-02-03 23:00:00,3,2,34,816,4.66,33.57,True,Autumn
817,2022-02-04 00:00:00,3,2,31,817,13.68,39.75,False,Autumn
818,2022-02-04 01:00:00,4,1,100,818,8.4,26.95,False,Monsoon
819,2022-02-04 02:00:00,4,4,39,819,18.67,34.96,False,Winter
820,2022-02-04 03:00:00,1,5,93,820,2.24,41.66,False,Monsoon
821,2022-02-04 04:00:00,2,1,55,821,10.47,72.32,False,Autumn
822,2022-02-04 05:00:00,4,1,65,822,18.41,51.64,False,Summer
823,2022-02-04 06:00:00,2,2,15,823,18.13,94.41,True,Monsoon
824,2022-02-04 07:00:00,2,6,94,824,3.55,5.15,True,Winter
825,2022-02-04 08:00:00,1,4,8,825,7.65,50.8,True,Monsoon
826,2022-02-04 09:00:00,3,5,48,826,12.57,58.84,True,Autumn
827,2022-02-04 10:00:00,2,5,34,827,3.61,92.1,True,Autumn
828,2022-02-04 11:00:00,2,3,81,828,19.38,5.87,True,Summer
829,2022-02-04 12:00:00,2,4,65,829,18.34,57.78,False,Summer
830,2022-02-04 13:00:00,2,2,46,830,3.76,85.51,False,Summer
831,2022-02-04 14:00:00,3,6,16,831,2.86,24.95,False,Winter
832,2022-02-04 15:00:00,1,6,7,832,2.17,87.75,False,Monsoon
833,2022-02-04 16:00:00,2,3,97,833,18.23,2.89,False,Summer
834,2022-02-04 17:00:00,4,2,84,834,4.28,73.51,False,Winter
835,2022-02-04 18:00:00,3,1,16,835,8.62,93.38,True,Winter
836,2022-02-04 19:00:00,1,3,58,836,9.25,66.06,True,Autumn
837,2022-02-04 20:00:00,4,2,39,837,12.18,44.46,True,Winter
838,2022-02-04 21:00:00,4,1,74,838,1.9,5.44,True,Monsoon
839,2022-02-04 22:00:00,4,2,95,839,4.92,92.09,True,Monsoon
840,2022-02-04 23:00:00,2,6,1,840,18.66,47.56,True,Winter
841,2022-02-05 00:00:00,2,4,59,841,18.21,3.87,False,Winter
842,2022-02-05 01:00:00,4,2,44,842,15.74,69.29,False,Summer
843,2022-02-05 02:00:00,1,4,31,843,0.88,48.7,False,Monsoon
844,2022-02-05 03:00:00,2,2,96,844,6.88,13.31,False,Summer
845,2022-02-05 04:00:00,1,1,75,845,12.75,22.21,False,Summer
846,2022-02-05 05:00:00,2,4,73,846,5.87,7.38,False,Autumn
847,2022-02-05 06:00:00,2,5,92,847,18.24,57.86,True,Summer
848,2022-02-05 07:00:00,2,4,81,848,12.86,62.58,True,Monsoon
849,2022-02-05 08:00:00,1,1,86,849,1.9,51.07,True,Summer
850,2022-02-05 09:00:00,2,4,69,850,18.23,81.89,True,Monsoon
851,2022-02-05 10:00:00,1,2,77,851,19.18,86.24,True,Monsoon
852,2022-02-05 11:00:00,2,2,30,852,2.02,61.95,True,Autumn
853,2022-02-05 12:00:00,3,5,45,853,10.88,2.26,False,Summer
854,2022-02-05 13:00:00,2,4,39,854,6.42,69.83,False,Summer
855,2022-02-05 14:00:00,4,2,37,855,8.16,42.38,False,Winter
856,2022-02-05 15:00:00,1,4,86,856,4.0,56.99,False,Winter
857,2022-02-05 16:00:00,3,3,92,857,11.77,65.26,False,Winter
858,2022-02-05 17:00:00,1,2,74,858,19.18,35.67,False,Winter
859,2022-02-05 18:00:00,2,4,87,859,10.31,91.79,True,Autumn
860,2022-02-05 19:00:00,4,6,18,860,2.12,14.26,True,Autumn
861,2022-02-05 20:00:00,4,2,92,861,12.59,67.48,True,Winter
862,2022-02-05 21:00:00,4,6,49,862,7.13,1.43,True,Summer
863,2022-02-05 22:00:00,2,3,67,863,17.19,92.54,True,Monsoon
864,2022-02-05 23:00:00,2,3,95,864,8.98,12.14,True,Monsoon
865,2022-02-06 00:00:00,4,2,32,865,4.26,10.39,False,Winter
866,2022-02-06 01:00:00,2,3,14,866,4.23,33.97,False,Summer
867,2022-02-06 02:00:00,2,2,42,867,15.49,37.98,False,Summer
868,2022-02-06 03:00:00,3,1,67,868,5.68,22.22,False,Winter
869,2022-02-06 04:00:00,2,6,75,869,15.46,58.93,False,Monsoon
870,2022-02-06 05:00:00,3,5,25,870,4.51,44.85,False,Winter
871,2022-02-06 06:00:00,4,1,100,871,6.77,4.38,True,Autumn
872,2022-02-06 07:00:00,1,3,47,872,9.58,32.65,True,Autumn
873,2022-02-06 08:00:00,2,2,59,873,18.89,81.23,True,Summer
874,2022-02-06 09:00:00,4,1,13,874,18.67,69.28,True,Monsoon
875,2022-02-06 10:00:00,4,4,19,875,4.53,72.76,True,Winter
876,2022-02-06 11:00:00,2,4,92,876,7.49,70.11,True,Winter
877,2022-02-06 12:00:00,1,4,55,877,3.41,31.79,False,Winter
878,2022-02-06 13:00:00,1,2,53,878,10.44,10.87,False,Autumn
879,2022-02-06 14:00:00,2,3,11,879,9.48,27.97,False,Winter
880,2022-02-06 15:00:00,4,2,12,880,18.06,83.35,False,Winter
881,2022-02-06 16:00:00,2,3,8,881,18.64,98.07,False,Summer
882,2022-02-06 17:00:00,1,5,55,882,7.98,49.89,False,Winter
883,2022-02-06 18:00:00,2,2,17,883,10.09,1.96,True,Autumn
884,2022-02-06 19:00:00,4,6,61,884,17.98,14.86,True,Summer
885,2022-02-06 20:00:00,1,5,28,885,16.23,32.89,True,Monsoon
886,2022-02-06 21:00:00,1,2,58,886,0.57,58.28,True,Monsoon
887,2022-02-06 22:00:00,1,5,10,887,6.74,8.43,True,Autumn
888,2022-02-06 23:00:00,4,5,48,888,8.72,94.39,True,Winter
889,2022-02-07 00:00:00,2,2,87,889,4.98,37.14,False,Monsoon
890,2022-02-07 01:00:00,1,1,68,890,4.39,91.35,False,Monsoon
891,2022-02-07 02:00:00,4,4,52,891,1.24,78.27,False,Autumn
892,2022-02-07 03:00:00,4,5,76,892,13.05,75.79,False,Summer
893,2022-02-07 04:00:00,3,4,72,893,5.62,61.07,False,Winter
894,2022-02-07 05:00:00,1,2,67,894,1.52,63.05,False,Monsoon
895,2022-02-07 06:00:00,4,5,100,895,5.0,64.16,True,Autumn
896,2022-02-07 07:00:00,2,4,51,896,16.14,63.24,True,Autumn
897,2022-02-07 08:00:00,4,4,34,897,17.1,55.82,True,Monsoon
898,2022-02-07 09:00:00,4,3,75,898,9.92,98.65,True,Autumn
899,2022-02-07 10:00:00,3,1,64,899,8.61,73.5,True,Winter
900,2022-02-07 11:00:00,1,6,82,900,19.57,77.92,True,Summer
901,2022-02-07 12:00:00,4,4,55,901,4.41,87.37,False,Autumn
902,2022-02-07 13:00:00,2,6,57,902,4.7,22.35,False,Monsoon
903,2022-02-07 14:00:00,3,2,89,903,6.19,9.3,False,Autumn
904,2022-02-07 15:00:00,4,2,63,904,3.87,48.81,False,Monsoon
905,2022-02-07 16:00:00,2,3,94,905,7.9,51.89,False,Summer
906,2022-02-07 17:00:00,1,4,54,906,18.26,83.09,False,Autumn
907,2022-02-07 18:00:00,3,5,21,907,12.5,44.93,True,Winter
908,2022-02-07 19:00:00,4,2,19,908,8.53,57.51,True,Autumn
909,2022-02-07 20:00:00,3,5,65,909,18.72,53.18,True,Autumn
910,2022-02-07 21:00:00,2,2,17,910,1.45,4.78,True,Monsoon
911,2022-02-07 22:00:00,1,5,63,911,4.6,61.91,True,Winter
912,2022-02-07 23:00:00,1,1,92,912,11.53,82.98,True,Autumn
913,2022-02-08 00:00:00,1,4,59,913,12.5,16.59,False,Summer
914,2022-02-08 01:00:00,1,1,17,914,1.27,59.84,False,Winter
915,2022-02-08 02:00:00,4,1,91,915,8.36,59.77,False,Autumn
916,2022-02-08 03:00:00,2,4,66,916,13.16,17.25,False,Summer
917,2022-02-08 04:00:00,3,6,68,917,14.11,13.22,False,Autumn
918,2022-02-08 05:00:00,4,5,16,918,12.94,98.03,False,Monsoon
919,2022-02-08 06:00:00,3,1,89,919,6.75,39.98,True,Autumn
920,2022-02-08 07:00:00,1,4,28,920,2.32,23.51,True,Winter
921,2022-02-08 08:00:00,2,5,59,921,8.83,17.96,True,Monsoon
922,2022-02-08 09:00:00,4,4,61,922,3.01,67.09,True,Monsoon
923,2022-02-08 10:00:00,3,4,5,923,18.98,61.34,True,Summer
924,2022-02-08 11:00:00,3,6,96,924,9.77,64.71,True,Winter
925,2022-02-08 12:00:00,4,1,21,925,6.69,9.71,False,Winter
926,2022-02-08 13:00:00,3,4,72,926,15.44,89.46,False,Summer
927,2022-02-08 14:00:00,3,4,48,927,10.21,39.54,False,Summer
928,2022-02-08 15:00:00,4,2,16,928,6.55,32.02,False,Autumn
929,2022-02-08 16:00:00,2,1,78,929,16.33,46.77,False,Summer
930,2022-02-08 17:00:00,4,5,53,930,17.41,39.62,False,Winter
931,2022-02-08 18:00:00,4,1,15,931,13.62,86.49,True,Summer
932,2022-02-08 19:00:00,2,6,16,932,1.42,93.0,True,Autumn
933,2022-02-08 20:00:00,3,6,48,933,11.54,31.04,True,Autumn
934,2022-02-08 21:00:00,4,4,74,934,15.38,86.53,True,Summer
935,2022-02-08 22:00:00,3,2,38,935,3.16,78.37,True,Winter
936,2022-02-08 23:00:00,3,2,6,936,4.96,93.15,True,Autumn
937,2022-02-09 00:00:00,3,3,67,937,17.71,25.33,False,Monsoon
938,2022-02-09 01:00:00,4,3,20,938,0.89,58.12,False,Autumn
939,2022-02-09 02:00:00,2,2,16,939,15.18,28.18,False,Monsoon
940,2022-02-09 03:00:00,1,6,48,940,9.74,82.59,False,Monsoon
941,2022-02-09 04:00:00,2,1,40,941,9.21,1.53,False,Summer
942,2022-02-09 05:00:00,4,1,48,942,0.64,56.92,False,Winter
943,2022-02-09 06:00:00,2,4,39,943,16.48,34.58,True,Monsoon
944,2022-02-09 07:00:00,1,6,38,944,7.52,32.95,True,Autumn
945,2022-02-09 08:00:00,2,3,63,945,11.04,64.85,True,Winter
946,2022-02-09 09:00:00,4,2,4,946,13.71,85.3,True,Monsoon
947,2022-02-09 10:00:00,3,6,19,947,14.2,61.31,True,Summer
948,2022-02-09 11:00:00,1,4,19,948,19.14,85.46,True,Autumn
949,2022-02-09 12:00:00,2,5,76,949,10.86,27.2,False,Autumn
950,2022-02-09 13:00:00,4,6,54,950,8.29,52.43,False,Monsoon
951,2022-02-09 14:00:00,1,5,7,951,19.1,45.6,False,Summer
952,2022-02-09 15:00:00,1,1,40,952,13.02,2.15,False,Monsoon
953,2022-02-09 16:00:00,2,4,37,953,6.31,56.12,False,Autumn
954,2022-02-09 17:00:00,4,4,28,954,2.97,66.49,False,Autumn
955,2022-02-09 18:00:00,4,2,24,955,16.93,59.6,True,Winter
956,2022-02-09 19:00:00,1,6,95,956,7.56,73.89,True,Winter
957,2022-02-09 20:00:00,1,4,63,957,13.38,57.56,True,Autumn
958,2022-02-09 21:00:00,3,2,1,958,9.68,7.61,True,Winter
959,2022-02-09 22:00:00,2,3,16,959,4.38,12.53,True,Autumn
960,2022-02-09 23:00:00,3,6,71,960,12.23,60.05,True,Summer
961,2022-02-10 00:00:00,1,4,45,961,1.68,28.22,False,Winter
962,2022-02-10 01:00:00,1,6,9,962,8.56,8.88,False,Summer
963,2022-02-10 02:00:00,4,6,6,963,11.16,43.53,False,Winter
964,2022-02-10 03:00:00,4,1,54,964,9.0,55.88,False,Summer
965,2022-02-10 04:00:00,3,6,62,965,15.1,33.55,False,Summer
966,2022-02-10 05:00:00,1,1,74,966,16.64,72.32,False,Autumn
967,2022-02-10 06:00:00,2,4,40,967,15.54,64.73,True,Winter
968,2022-02-10 07:00:00,4,6,73,968,1.26,33.95,True,Winter
969,2022-02-10 08:00:00,4,3,58,969,4.29,75.73,True,Autumn
970,2022-02-10 09:00:00,1,5,44,970,10.96,65.22,True,Autumn
971,2022-02-10 10:00:00,2,1,49,971,18.73,64.11,True,Summer
972,2022-02-10 11:00:00,3,3,61,972,16.78,55.79,True,Autumn
973,2022-02-10 12:00:00,2,4,93,973,16.93,2.13,False,Summer
974,2022-02-10 13:00:00,1,3,78,974,6.41,69.95,False,Autumn
975,2022-02-10 14:00:00,2,6,17,975,8.87,38.23,False,Autumn
976,2022-02-10 15:00:00,2,5,98,976,9.68,94.32,False,Winter
977,2022-02-10 16:00:00,1,5,18,977,3.57,81.98,False,Monsoon
978,2022-02-10 17:00:00,3,5,65,978,1.11,59.18,False,Winter
979,2022-02-10 18:00:00,2,2,82,979,18.96,25.97,True,Autumn
980,2022-02-10 19:00:00,1,6,59,980,5.19,21.17,True,Monsoon
981,2022-02-10 20:00:00,2,1,98,981,5.18,34.7,True,Monsoon
982,2022-02-10 21:00:00,1,5,58,982,2.13,48.18,True,Monsoon
983,2022-02-10 22:00:00,3,3,86,983,18.61,30.31,True,Monsoon
984,2022-02-10 23:00:00,4,6,58,984,11.8,51.98,True,Summer
985,2022-02-11 00:00:00,3,1,20,985,13.51,17.37,False,Summer
986,2022-02-11 01:00:00,4,5,94,986,18.28,97.79,False,Monsoon
987,2022-02-11 02:00:00,4,6,42,987,7.24,11.68,False,Summer
988,2022-02-11 03:00:00,2,3,12,988,12.62,93.26,False,Monsoon
989,2022-02-11 04:00:00,1,1,80,989,1.26,91.44,False,Monsoon
990,2022-02-11 05:00:00,1,1,86,990,4.14,53.01,False,Autumn
991,2022-02-11 06:00:00,1,4,80,991,16.71,72.77,True,Autumn
992,2022-02-11 07:00:00,3,3,53,992,15.45,44.17,True,Summer
993,2022-02-11 08:00:00,3,4,50,993,7.34,63.37,True,Monsoon
994,2022-02-11 09:00:00,3,5,30,994,7.85,34.72,True,Summer
995,2022-02-11 10:00:00,3,1,51,995,10.9,30.81,True,Summer
996,2022-02-11 11:00:00,2,3,44,996,0.5,58.24,True,Autumn
997,2022-02-11 12:00:00,2,3,70,997,5.2,50.31,False,Winter
998,2022-02-11 13:00:00,4,2,6,998,4.56,58.37,False,Monsoon
999,2022-02-11 14:00:00,4,6,86,999,5.38,29.38,False,Autumn
1000,2022-02-11 15:00:00,1,5,57,1000,16.22,37.33,False,Summer
1001,2022-02-11 16:00:00,3,6,95,1001,5.95,9.31,False,Summer
1002,2022-02-11 17:00:00,2,1,36,1002,4.23,6.18,False,Autumn
1003,2022-02-11 18:00:00,4,5,83,1003,10.33,26.09,True,Winter
1004,2022-02-11 19:00:00,1,6,12,1004,17.38,8.35,True,Winter
1005,2022-02-11 20:00:00,1,2,22,1005,5.21,11.27,True,Monsoon
1006,2022-02-11 21:00:00,3,2,91,1006,2.03,81.48,True,Summer
1007,2022-02-11 22:00:00,3,3,4,1007,7.45,4.85,True,Summer
1008,2022-02-11 23:00:00,1,2,74,1008,15.08,66.24,True,Winter
1009,2022-02-12 00:00:00,3,5,81,1009,11.24,27.98,False,Autumn
1010,2022-02-12 01:00:00,3,1,99,1010,16.43,87.28,False,Monsoon
1011,2022-02-12 02:00:00,4,6,91,1011,19.21,49.01,False,Winter
1012,2022-02-12 03:00:00,4,4,40,1012,15.96,31.25,False,Winter
1013,2022-02-12 04:00:00,4,6,72,1013,12.27,52.25,False,Autumn
1014,2022-02-12 05:00:00,2,5,83,1014,10.12,38.81,False,Summer
1015,2022-02-12 06:00:00,3,6,16,1015,1.28,56.87,True,Winter
1016,2022-02-12 07:00:00,4,2,83,1016,19.69,12.34,True,Monsoon
1017,2022-02-12 08:00:00,4,6,72,1017,7.98,99.7,True,Summer
1018,2022-02-12 09:00:00,1,2,11,1018,3.47,43.13,True,Monsoon
1019,2022-02-12 10:00:00,4,3,25,1019,13.5,35.47,True,Winter
1020,2022-02-12 11:00:00,1,3,80,1020,6.04,71.31,True,Summer
1021,2022-02-12 12:00:00,3,3,70,1021,11.92,37.03,False,Monsoon
1022,2022-02-12 13:00:00,1,5,74,1022,11.94,83.49,False,Monsoon
1023,2022-02-12 14:00:00,4,6,97,1023,9.19,45.97,False,Autumn
1024,2022-02-12 15:00:00,2,4,7,1024,16.8,72.24,False,Monsoon
1025,2022-02-12 16:00:00,2,3,73,1025,5.67,11.64,False,Monsoon
1026,2022-02-12 17:00:00,3,1,67,1026,9.25,84.77,False,Autumn
1027,2022-02-12 18:00:00,4,1,25,1027,10.98,73.84,True,Monsoon
1028,2022-02-12 19:00:00,3,3,97,1028,13.44,21.96,True,Summer
1029,2022-02-12 20:00:00,1,3,61,1029,15.79,15.38,True,Winter
1030,2022-02-12 21:00:00,3,4,65,1030,8.2,32.31,True,Summer
1031,2022-02-12 22:00:00,2,4,3,1031,13.1,97.63,True,Winter
1032,2022-02-12 23:00:00,3,5,16,1032,3.44,26.43,True,Summer
1033,2022-02-13 00:00:00,1,5,85,1033,18.69,46.16,False,Monsoon
1034,2022-02-13 01:00:00,4,1,69,1034,7.97,3.97,False,Summer
1035,2022-02-13 02:00:00,3,4,24,1035,14.73,40.33,False,Monsoon
1036,2022-02-13 03:00:00,1,6,3,1036,0.9,57.56,False,Winter
1037,2022-02-13 04:00:00,2,5,36,1037,4.5,95.36,False,Summer
1038,2022-02-13 05:00:00,4,6,27,1038,10.0,52.16,False,Autumn
1039,2022-02-13 06:00:00,3,5,32,1039,17.63,82.09,True,Monsoon
1040,2022-02-13 07:00:00,3,3,91,1040,10.78,55.17,True,Monsoon
1041,2022-02-13 08:00:00,2,4,75,1041,18.63,5.04,True,Autumn
1042,2022-02-13 09:00:00,3,5,57,1042,9.93,32.19,True,Summer
1043,2022-02-13 10:00:00,2,3,11,1043,10.06,57.98,True,Summer
1044,2022-02-13 11:00:00,2,6,69,1044,2.84,95.11,True,Winter
1045,2022-02-13 12:00:00,4,6,78,1045,16.15,86.05,False,Summer
1046,2022-02-13 13:00:00,2,1,42,1046,5.32,23.61,False,Summer
1047,2022-02-13 14:00:00,2,2,52,1047,18.04,22.79,False,Winter
1048,2022-02-13 15:00:00,2,4,76,1048,18.26,20.92,False,Summer
1049,2022-02-13 16:00:00,3,1,6,1049,18.89,92.33,False,Summer
1050,2022-02-13 17:00:00,2,1,63,1050,10.64,85.41,False,Summer
1051,2022-02-13 18:00:00,2,4,3,1051,13.7,77.71,True,Autumn
1052,2022-02-13 19:00:00,2,2,44,1052,15.68,39.88,True,Winter
1053,2022-02-13 20:00:00,2,3,56,1053,3.05,50.93,True,Monsoon
1054,2022-02-13 21:00:00,3,1,24,1054,12.22,46.97,True,Winter
1055,2022-02-13 22:00:00,2,1,54,1055,1.17,26.09,True,Winter
1056,2022-02-13 23:00:00,1,2,4,1056,10.2,51.0,True,Summer
1057,2022-02-14 00:00:00,1,3,68,1057,3.52,4.02,False,Autumn
1058,2022-02-14 01:00:00,1,1,41,1058,4.07,14.05,False,Autumn
1059,2022-02-14 02:00:00,4,6,49,1059,7.62,88.77,False,Autumn
1060,2022-02-14 03:00:00,1,2,33,1060,8.93,75.42,False,Monsoon
1061,2022-02-14 04:00:00,1,4,12,1061,12.65,42.86,False,Monsoon
1062,2022-02-14 05:00:00,4,2,15,1062,1.95,52.2,False,Winter
1063,2022-02-14 06:00:00,3,2,13,1063,10.32,37.63,True,Summer
1064,2022-02-14 07:00:00,3,5,70,1064,4.06,74.34,True,Autumn
1065,2022-02-14 08:00:00,4,6,22,1065,11.69,78.63,True,Autumn
1066,2022-02-14 09:00:00,3,1,37,1066,12.93,76.57,True,Autumn
1067,2022-02-14 10:00:00,4,3,19,1067,11.36,72.54,True,Autumn
1068,2022-02-14 11:00:00,2,4,24,1068,14.9,21.25,True,Monsoon
1069,2022-02-14 12:00:00,3,6,33,1069,7.04,34.46,False,Monsoon
1070,2022-02-14 13:00:00,4,5,99,1070,15.42,47.51,False,Monsoon
1071,2022-02-14 14:00:00,2,2,12,1071,8.94,33.75,False,Winter
1072,2022-02-14 15:00:00,2,4,20,1072,9.94,75.74,False,Summer
1073,2022-02-14 16:00:00,1,3,40,1073,13.14,33.61,False,Summer
1074,2022-02-14 17:00:00,4,4,53,1074,0.86,14.68,False,Monsoon
1075,2022-02-14 18:00:00,4,4,87,1075,13.25,40.51,True,Summer
1076,2022-02-14 19:00:00,1,6,22,1076,12.56,98.01,True,Autumn
1077,2022-02-14 20:00:00,3,6,8,1077,6.54,23.36,True,Autumn
1078,2022-02-14 21:00:00,4,1,79,1078,2.17,61.6,True,Autumn
1079,2022-02-14 22:00:00,2,3,42,1079,2.27,43.86,True,Monsoon
1080,2022-02-14 23:00:00,4,2,24,1080,18.5,8.03,True,Winter
1081,2022-02-15 00:00:00,1,1,4,1081,13.94,49.3,False,Autumn
1082,2022-02-15 01:00:00,4,1,92,1082,2.98,70.51,False,Monsoon
1083,2022-02-15 02:00:00,3,2,8,1083,7.46,51.81,False,Summer
1084,2022-02-15 03:00:00,1,5,39,1084,12.05,87.34,False,Winter
1085,2022-02-15 04:00:00,1,6,50,1085,16.79,29.6,False,Monsoon
1086,2022-02-15 05:00:00,2,3,13,1086,1.35,9.54,False,Autumn
1087,2022-02-15 06:00:00,4,4,41,1087,5.11,93.72,True,Monsoon
1088,2022-02-15 07:00:00,1,5,19,1088,17.85,38.44,True,Autumn
1089,2022-02-15 08:00:00,3,3,53,1089,0.68,58.06,True,Summer
1090,2022-02-15 09:00:00,3,6,42,1090,4.43,79.41,True,Summer
1091,2022-02-15 10:00:00,3,6,34,1091,19.2,33.11,True,Autumn
1092,2022-02-15 11:00:00,2,3,49,1092,12.46,71.9,True,Monsoon
1093,2022-02-15 12:00:00,3,4,16,1093,5.6,14.41,False,Summer
1094,2022-02-15 13:00:00,2,5,7,1094,1.81,29.84,False,Winter
1095,2022-02-15 14:00:00,3,6,26,1095,1.05,15.33,False,Summer
1096,2022-02-15 15:00:00,4,6,31,1096,5.27,81.31,False,Autumn
1097,2022-02-15 16:00:00,3,5,97,1097,17.69,23.04,False,Monsoon
1098,2022-02-15 17:00:00,3,5,77,1098,8.61,72.02,False,Summer
